id,subfolder,target,pa_nmod
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/2652,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/2668,1775,['air/N'],respect/N
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/2710,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/2910,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/2980,1775,['air/N'],production/N
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/3098,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/3149,1775,['air/N'],respect/N
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/3216,1775,['air/N'],form/N
air/Royal_Society_Corpus_open_v6.0_text_106209_1775.txt/3282,1775,['air/N'],union/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/699,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/835,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/4927,1775,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/5961,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/6281,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/7238,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/7590,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/7842,1775,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/8485,1775,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/9101,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/9164,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/9576,1775,['air/N'],force/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/9646,1775,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/10095,1775,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/10447,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/10482,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/10560,1775,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/10667,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/10776,1775,['air/N'],condensation/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/10867,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/10998,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/11108,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/11419,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/11534,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/11563,1775,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/11631,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/11698,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/11799,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12010,1775,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12154,1775,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12207,1775,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12256,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12319,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12350,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12486,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12577,1775,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12691,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12707,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12763,1775,['air/N'],force/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12834,1775,['air/N'],force/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/12978,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/13020,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/13489,1775,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/13660,1775,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/13801,1775,['air/N'],force/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14113,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14135,1775,['air/N'],condensation/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14173,1775,['air/N'],condensation/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14216,1775,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14269,1775,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14356,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14419,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14527,1775,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14670,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14754,1775,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/14975,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/15053,1775,['air/N'],force/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/17887,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/18365,1775,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/18709,1775,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/19066,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/19214,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/19311,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/19410,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/19449,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/19488,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/19587,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/19860,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20032,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20223,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20272,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20353,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20383,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20411,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20461,1775,['air/N'],equation/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20534,1775,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20633,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20671,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20852,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/20882,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/21006,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/21316,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/21642,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/21801,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/21867,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/22035,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/22101,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/22217,1775,['air/N'],equation/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/22454,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/22625,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/22736,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/23054,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/23562,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/24046,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/24146,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/24308,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/24516,1775,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/24569,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/24735,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/24898,1775,['air/N'],elasticity/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/25215,1775,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/25583,1775,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/25937,1775,['air/N'],mass/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/26216,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/26308,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/26700,1775,['air/N'],equation/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/26749,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/26986,1775,['air/N'],degree/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/27068,1775,['air/N'],elasticity/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/27315,1775,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/27461,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/27742,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/27815,1775,['air/N'],equation/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/28118,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/28221,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/28934,1775,['air/N'],equation/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/29118,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/29499,1775,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/29519,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/29634,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/30015,1775,['air/N'],column/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/30322,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/30352,1775,['air/N'],expansion/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/30364,1775,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/30447,1775,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/30532,1775,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_106258_1777.txt/31169,1775,['air/N'],admission/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/116,1775,['air/N'],effect/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/306,1775,['air/N'],power/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/1071,1775,['air/N'],escape/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/1409,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/1563,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/1628,1775,['air/N'],absorption/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/1712,1775,['air/N'],absorption/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/1738,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106175_1775.txt/2341,1775,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_106359_1778.txt/2552,1775,['air/N'],force/N
air/Royal_Society_Corpus_open_v6.0_text_106359_1778.txt/2826,1775,['air/N'],plate/N
air/Royal_Society_Corpus_open_v6.0_text_106359_1778.txt/2872,1775,['air/N'],plate/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/203,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/349,1775,['air/N'],observation/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/455,1775,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/539,1775,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/856,1775,['air/N'],admission/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/925,1775,['air/N'],admission/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/1602,1775,['air/N'],use/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/1840,1775,['air/N'],influence/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/1968,1775,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/1997,1775,['air/N'],particle/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/2047,1775,['air/N'],elasticity/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/2141,1775,['air/N'],elasticity/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/2230,1775,['air/N'],consequence/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/2620,1775,['air/N'],elasticity/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/2890,1775,['air/N'],effect/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/2933,1775,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/3266,1775,['air/N'],emission/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/3358,1775,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/3377,1775,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/3435,1775,['air/N'],use/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/3477,1775,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/4431,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/4506,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/4516,1775,['air/N'],air/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/4539,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/4638,1775,['air/N'],respect/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/4666,1775,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/4680,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/4930,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5191,1775,['air/N'],quality/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5206,1775,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5234,1775,['air/N'],quality/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5268,1775,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5322,1775,['air/N'],two/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5481,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5574,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5637,1775,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5748,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5757,1775,['air/N'],respect/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/5966,1775,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/6069,1775,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/6188,1775,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/6579,1775,['air/N'],influence/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/6646,1775,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/6737,1775,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/7070,1775,['air/N'],difference/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/7107,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/7144,1775,['air/N'],observation/N
air/Royal_Society_Corpus_open_v6.0_text_106277_1776.txt/7254,1775,['air/N'],influence/N
air/Royal_Society_Corpus_open_v6.0_text_106276_1776.txt/1423,1775,['air/N'],space/N
air/Royal_Society_Corpus_open_v6.0_text_106276_1776.txt/1483,1775,['air/N'],space/N
air/Royal_Society_Corpus_open_v6.0_text_106276_1776.txt/6930,1775,['air/N'],space/N
air/Royal_Society_Corpus_open_v6.0_text_106276_1776.txt/8243,1775,['air/N'],space/N
air/Royal_Society_Corpus_open_v6.0_text_106276_1776.txt/9256,1775,['air/N'],space/N
air/Royal_Society_Corpus_open_v6.0_text_106416_1779.txt/727,1775,['air/N'],moisture/N
air/Royal_Society_Corpus_open_v6.0_text_106416_1779.txt/752,1775,['air/N'],gravity/N
air/Royal_Society_Corpus_open_v6.0_text_106325_1778.txt/7168,1775,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106325_1778.txt/10823,1775,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106325_1778.txt/10854,1775,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106325_1778.txt/11695,1775,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106325_1778.txt/19776,1775,['air/N'],fluid/N
air/Royal_Society_Corpus_open_v6.0_text_106325_1778.txt/19949,1775,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106302_1776.txt/419,1775,['air/N'],ascent/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/286,1775,['air/N'],residuum/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/410,1775,['air/N'],water/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/630,1775,['air/N'],test/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/665,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/684,1775,['air/N'],test/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/749,1775,['air/N'],nature/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/825,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/855,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/959,1775,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/1024,1775,['air/N'],test/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/1219,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/1589,1775,['air/N'],test/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/1602,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/1655,1775,['air/N'],test/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/1891,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/1990,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2100,1775,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2173,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2201,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2221,1775,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2441,1775,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2486,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2511,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2805,1775,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2870,1775,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/2954,1775,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/3027,1775,['air/N'],test/N
air/Royal_Society_Corpus_open_v6.0_text_106429_1779.txt/3162,1775,['air/N'],quantity/N
