id,subfolder,target,chi_amod
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2802,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2820,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2824,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2836,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2853,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2972,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2981,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2989,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3057,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3067,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3074,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3246,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3271,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3320,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3440,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3480,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3493,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3503,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3639,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3682,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3693,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3704,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3824,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3834,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3847,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4320,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4332,1765,['air/N'],factitious/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4357,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4382,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4395,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4402,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4441,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4647,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4778,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4817,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4830,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4844,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4877,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4880,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4919,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4932,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5072,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5089,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5128,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5215,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5308,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5397,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5460,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5595,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5654,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5669,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5679,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5721,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5749,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5810,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5849,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5884,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5944,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5960,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6270,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6367,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6407,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6437,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6492,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6506,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6546,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6559,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6669,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6676,1765,['air/N'],factitious/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6774,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6823,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6923,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6953,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6988,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7016,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7086,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7124,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7151,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7268,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7303,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7340,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7426,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7464,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7505,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7505,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7584,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7584,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7624,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7650,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7695,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7707,1765,['air/N'],little/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7995,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8069,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8128,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8196,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8208,1765,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8278,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8404,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8404,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8427,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8493,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8518,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8612,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8654,1765,['air/N'],outward/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8677,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8695,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8734,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8753,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8764,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8777,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8791,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8821,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8847,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8852,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8859,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8875,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8897,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8917,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8961,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9003,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9039,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9056,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9111,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9124,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9156,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9172,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9212,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9246,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9330,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9384,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9391,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9440,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9454,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9485,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9543,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9574,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9592,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9648,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9684,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9935,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9952,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10023,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10059,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10117,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10168,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10340,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10377,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10417,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10560,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10628,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10644,1765,['air/N'],less/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10717,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10797,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10890,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10920,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10920,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10944,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11008,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11041,1765,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11094,1765,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11122,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11149,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11230,1765,['air/N'],include/V
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11238,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11285,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11311,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11350,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11350,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11456,1765,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11469,1765,['air/N'],fresh/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11469,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11651,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11676,1765,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11692,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11736,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11838,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11838,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11900,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12047,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12502,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12516,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12556,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12604,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12947,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12958,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13331,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13545,1765,['air/N'],outward/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13713,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13739,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13756,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13934,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14161,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14170,1765,['air/N'],factitious/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14199,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14213,1765,['air/N'],factitious/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14213,1765,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14219,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14260,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14265,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14285,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14294,1765,['air/N'],factitious/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14294,1765,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14300,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14337,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14352,1765,['air/N'],factitious/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14352,1765,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14358,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14427,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14455,1765,['air/N'],factitious/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14497,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14516,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14537,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14592,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14601,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14649,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14679,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14688,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14750,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/297,1765,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/1718,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/1991,1765,['air/N'],include/V
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/1995,1765,['air/N'],outward/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2038,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2153,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2181,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2209,1765,['air/N'],factitious/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2279,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2347,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2350,1765,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2398,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2420,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2440,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2446,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2465,1765,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2497,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2497,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2519,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2550,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2940,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2952,1765,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2952,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2982,1765,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/3024,1765,['air/N'],much/A
