id,subfolder,target,pa_obl
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/15587,1780,['air/N'],turn/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/15635,1780,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/15774,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/15791,1780,['air/N'],turn/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/16129,1780,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/16290,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/16298,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/16564,1780,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/17077,1780,['air/N'],separate/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/17288,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/17866,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/17962,1780,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/18003,1780,['air/N'],part/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/18033,1780,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/18174,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/18359,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/18644,1780,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/18657,1780,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/19051,1780,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/19451,1780,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_106458_1782.txt/19858,1780,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_106596_1784.txt/9682,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/8599,1780,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/13391,1780,['air/N'],carry/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/15165,1780,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/17336,1780,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/17725,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/18212,1780,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/20222,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/20969,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106478_1783.txt/21441,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/511,1780,['air/N'],exist/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/747,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/1091,1780,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/1341,1780,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/1667,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/1811,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/1833,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/1944,1780,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/1981,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/2795,1780,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/3255,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/3979,1780,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/4085,1780,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/4250,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/4534,1780,['air/N'],proceed/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/4898,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/5255,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/5451,1780,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106583_1784.txt/5508,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/71,1780,['air/N'],become/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/505,1780,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1214,1780,['air/N'],obtain/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1336,1780,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1436,1780,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1484,1780,['air/N'],ow/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/1541,1780,['air/N'],proceed/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2092,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/2691,1780,['air/N'],become/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/3626,1780,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4656,1780,['air/N'],repeat/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4718,1780,['air/N'],explode/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/4905,1780,['air/N'],obtain/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5006,1780,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5106,1780,['air/N'],explode/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5181,1780,['air/N'],explode/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5250,1780,['air/N'],reduce/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5574,1780,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5634,1780,['air/N'],explode/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/5994,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6145,1780,['air/N'],turn/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6190,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6314,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6474,1780,['air/N'],turn/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6638,1780,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/6783,1780,['air/N'],absorb/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7260,1780,['air/N'],explode/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7456,1780,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7713,1780,['air/N'],let/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/7924,1780,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8252,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8605,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/8909,1780,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9083,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9555,1780,['air/N'],turn/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/9778,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10012,1780,['air/N'],turn/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10616,1780,['air/N'],turn/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10980,1780,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/10999,1780,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11401,1780,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11546,1780,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11785,1780,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/11789,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12017,1780,['air/N'],leave/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12126,1780,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106582_1784.txt/12685,1780,['air/N'],reduce/V
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/1418,1780,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/2003,1780,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106496_1783.txt/6295,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/3005,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/3737,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/6303,1780,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/9550,1780,['air/N'],stand/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/13442,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/16426,1780,['air/N'],carry/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/17505,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/18631,1780,['air/N'],hang/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/21545,1780,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/23048,1780,['air/N'],become/V
air/Royal_Society_Corpus_open_v6.0_text_106497_1783.txt/23670,1780,['air/N'],carry/V
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/550,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/882,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/1475,1780,['air/N'],hang/V
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/2093,1780,['air/N'],give/V
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/3078,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/3955,1780,['air/N'],part/V
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/5173,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106390_1780.txt/5210,1780,['air/N'],form/V
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/5445,1780,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106525_1781.txt/30073,1780,['air/N'],hang/V
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/1834,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/2435,1785,['air/N'],absorb/V
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/2450,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106726_1787.txt/3902,1785,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106704_1787.txt/1253,1785,['air/N'],go/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/376,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/1424,1785,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2328,1785,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2408,1785,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2438,1785,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2794,1785,['air/N'],extract/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/2914,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3507,1785,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3660,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3723,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3820,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106686_1789.txt/3832,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/390,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/921,1785,['air/N'],part/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/1069,1785,['air/N'],become/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/1083,1785,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/1480,1785,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/1655,1785,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/1709,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/1755,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/1900,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/2250,1785,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106662_1788.txt/2617,1785,['air/N'],obtain/V
air/Royal_Society_Corpus_open_v6.0_text_106625_1786.txt/3223,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106625_1786.txt/3439,1785,['air/N'],leave/V
air/Royal_Society_Corpus_open_v6.0_text_106625_1786.txt/4931,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106625_1786.txt/9177,1785,['air/N'],proceed/V
air/Royal_Society_Corpus_open_v6.0_text_106764_1785.txt/698,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106647_1788.txt/1155,1785,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_106647_1788.txt/1296,1785,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_106647_1788.txt/1435,1785,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_106646_1788.txt/1810,1785,['air/N'],continue/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/794,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/862,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/1241,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/1855,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2099,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2359,1785,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2445,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2477,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2729,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2750,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2756,1785,['air/N'],smell/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2775,1785,['air/N'],ascend/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2898,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2956,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2990,1785,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3047,1785,['air/N'],add/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3079,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3655,1785,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4185,1785,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4395,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5434,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6012,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7679,1785,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/8962,1785,['air/N'],receive/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/8992,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9806,1785,['air/N'],extract/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10016,1785,['air/N'],hold/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11607,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11862,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12190,1785,['air/N'],do/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12228,1785,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12260,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106634_1786.txt/3572,1785,['air/N'],ow/V
air/Royal_Society_Corpus_open_v6.0_text_106634_1786.txt/5666,1785,['air/N'],observe/V
air/Royal_Society_Corpus_open_v6.0_text_106650_1788.txt/418,1785,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_106650_1788.txt/2327,1785,['air/N'],float/V
air/Royal_Society_Corpus_open_v6.0_text_106650_1788.txt/2465,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/179,1785,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/409,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/602,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/793,1785,['air/N'],diffuse/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1431,1785,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2132,1785,['air/N'],find/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3037,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3065,1785,['air/N'],repeat/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3150,1785,['air/N'],supply/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3244,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3327,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3574,1785,['air/N'],confine/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/4822,1785,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/4903,1785,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/4941,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106655_1788.txt/4463,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106655_1788.txt/4484,1785,['air/N'],attract/V
air/Royal_Society_Corpus_open_v6.0_text_106655_1788.txt/4531,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106684_1789.txt/2723,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106684_1789.txt/3508,1785,['air/N'],proceed/V
air/Royal_Society_Corpus_open_v6.0_text_106684_1789.txt/3572,1785,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/1137,1785,['air/N'],add/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/1237,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/2266,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/2278,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/2486,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/2536,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/4829,1785,['air/N'],proceed/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/4851,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5352,1785,['air/N'],try/V
air/Royal_Society_Corpus_open_v6.0_text_106661_1788.txt/11046,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106697_1789.txt/6119,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/687,1785,['air/N'],exhaust/V
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2652,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2745,1785,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/3351,1785,['air/N'],leave/V
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/3526,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/3588,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/3796,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/3900,1785,['air/N'],form/V
air/Royal_Society_Corpus_open_v6.0_text_106652_1788.txt/760,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106652_1788.txt/3913,1785,['air/N'],float/V
air/Royal_Society_Corpus_open_v6.0_text_106652_1788.txt/5068,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106652_1788.txt/5082,1785,['air/N'],deprive/V
air/Royal_Society_Corpus_open_v6.0_text_106652_1788.txt/7402,1785,['air/N'],purge/V
air/Royal_Society_Corpus_open_v6.0_text_106652_1788.txt/7553,1785,['air/N'],purge/V
air/Royal_Society_Corpus_open_v6.0_text_106666_1788.txt/994,1785,['air/N'],ow/V
air/Royal_Society_Corpus_open_v6.0_text_106666_1788.txt/1761,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106666_1788.txt/1982,1785,['air/N'],act/V
air/Royal_Society_Corpus_open_v6.0_text_106666_1788.txt/2138,1785,['air/N'],bring/V
air/Royal_Society_Corpus_open_v6.0_text_106666_1788.txt/2202,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106666_1788.txt/2216,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106666_1788.txt/2269,1785,['air/N'],form/V
air/Royal_Society_Corpus_open_v6.0_text_106723_1787.txt/688,1785,['air/N'],place/V
air/Royal_Society_Corpus_open_v6.0_text_106723_1787.txt/747,1785,['air/N'],dissolve/V
air/Royal_Society_Corpus_open_v6.0_text_106723_1787.txt/952,1785,['air/N'],dissolve/V
air/Royal_Society_Corpus_open_v6.0_text_106620_1786.txt/2782,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106620_1786.txt/3829,1785,['air/N'],receive/V
air/Royal_Society_Corpus_open_v6.0_text_106620_1786.txt/4297,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106620_1786.txt/4389,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106620_1786.txt/4472,1785,['air/N'],escape/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/477,1785,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/708,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/862,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/931,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/1158,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/1750,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/1888,1785,['air/N'],add/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/2391,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/3062,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/4192,1785,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/4297,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/4559,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/4710,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/4807,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/5186,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/5324,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/5510,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/5803,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/5896,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/5945,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/6098,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/6409,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/6842,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/6894,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/6937,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/7618,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/7727,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/7786,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/7949,1785,['air/N'],prove/V
