id,subfolder,target,chi_case,chi_det,pa_nmod,pa_obl,chi_amod,chi_punct,chi_nmod,chi_acl:relcl,pa_nsubj,pa_compound,chi_conj,pa_conj,chi_cc,pa_nsubj:pass,chi_acl,pa_obj,pa_obl:agent,chi_nummod,chi_advmod,chi_compound,chi_nmod:poss,chi_cop,chi_mark,chi_appos,pa_appos,chi_dep,chi_advcl,chi_nsubj,chi_det:predet,chi_cc:preconj,chi_list,pa_advcl,pa_xcomp,chi_nmod:unmarked,pa_nmod:poss,pa_nsubj:outer,pa_dep,pa_dislocated,chi_parataxis,pa_parataxis,chi_obl,chi_aux,pa_ccomp,pa_acl,pa_list,pa_acl:relcl,pa_obl:unmarked,chi_nsubj:outer,chi_obl:unmarked,chi_discourse,pa_advcl:relcl,pa_vocative,chi_flat,chi_orphan,pa_csubj,pa_iobj,pa_csubj:pass
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5525,1785,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['absorb/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5535,1785,['air/N'],['as/A'],['the/D'],[],['describe/V'],['dephlogisticated/A'],"[',/P']",[],[],[],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],['foreign/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5607,1785,['air/N'],[],[],[],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],['absorb/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5638,1785,['air/N'],[],['the/D'],[],[],[],[],[],[],[],[],[],[],[],[],[],['change/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5694,1785,['air/N'],[],['the/D'],[],[],[],[],[],[],[],[],[],[],[],[],[],['change/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5705,1785,['air/N'],[],[],[],[],[],['-/P'],[],[],[],['pump/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5729,1785,['air/N'],[],['what/D'],[],[],[],[],[],[],['enter/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5814,1785,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],['prepare/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106660_1788.txt/5881,1785,['air/N'],[],['that/D'],[],[],[],[],[],[],[],[],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106661_1788.txt/268,1785,['air/N'],['by/A'],['the/D'],[],[],[],[],['room/N'],[],[],[],[],[],[],[],[],[],['warm/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106661_1788.txt/6990,1785,['air/N'],['in/A'],['the/D'],[],['fall/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106661_1788.txt/8098,1785,['air/N'],['of/A'],['the/D'],['temperature/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106661_1788.txt/11046,1785,['air/N'],['with/A'],[],[],['saturate/V'],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106697_1789.txt/816,1785,['air/N'],['of/A'],['the/D'],['rarity/N'],[],['internal/A'],[],[],[],[],[],[],[],[],[],['produce/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106697_1789.txt/2074,1785,['air/N'],['into/A'],['the/D'],[],['flash/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106697_1789.txt/3804,1785,['air/N'],['of/A'],[],['stream/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106697_1789.txt/6119,1785,['air/N'],['of/A'],[],[],['consist/V'],['electrify/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106697_1789.txt/6132,1785,['air/N'],[],[],[],[],[],[],[],[],[],['passing/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106697_1789.txt/6169,1785,['air/N'],['of/A'],[],['plate/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/46,1785,['air/N'],['of/A'],[],['kind/N'],[],['dephlogisticated/A'],[],[],[],[],[],['inflammable/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/121,1785,['air/N'],['of/A'],[],['kind/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/235,1785,['air/N'],['of/A'],[],['kind/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/242,1785,['air/N'],['of/A'],[],['doctrine/N'],[],['dephlogisticate/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/293,1785,['air/N'],['of/A'],['the/D'],['part/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/330,1785,['air/N'],[],['the/D'],[],[],[],[],[],[],[],[],[],[],[],[],[],['decompose/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/351,1785,['air/N'],['from/A'],['the/D'],[],['detach/V'],[],[],[],['operate/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/491,1785,['air/N'],['to/A'],['the/D'],['exposure/N'],[],['open/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/511,1785,['air/N'],['of/A'],[],['mixture/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/579,1785,['air/N'],['to/A'],['the/D'],['exposure/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/629,1785,['air/N'],['of/A'],[],['measure/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/660,1785,['air/N'],['of/A'],[],['mixture/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/687,1785,['air/N'],['of/A'],[],[],['exhaust/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/714,1785,['air/N'],[],['the/D'],[],[],[],"[',/P']",[],['contain/V'],['weigh/V'],[],[],[],[],[],['dephlogisticate/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/800,1785,['air/N'],['of/A'],['the/D'],['weight/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/890,1785,['air/N'],[],['the/D'],[],[],['external/A'],[],[],[],[],[],[],[],[],[],[],['admit/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/947,1785,['air/N'],['of/A'],[],['mixture/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/975,1785,['air/N'],['of/A'],[],['kind/N'],[],['inflammable/A'],[],['iron/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1043,1785,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1062,1785,['air/N'],[],['the/D'],[],[],['inflammable/A'],[],[],[],['iron/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1098,1785,['air/N'],['of/A'],[],['quantity/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1126,1785,['air/N'],['of/A'],[],['measure/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1172,1785,['air/N'],[],['the/D'],[],[],[],[],[],[],[],[],[],[],[],['confine/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1191,1785,['air/N'],['of/A'],['the/D'],['weight/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1290,1785,['air/N'],[],[],[],[],['dephlogisticate/V'],"[',/P']","['precipitate/N', 'manganese/N']",[],[],[],[],[],[],[],[],['use/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1355,1785,['air/N'],['of/A'],[],['kind/N'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1670,1785,['air/N'],['of/A'],[],['use/N'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1682,1785,['air/N'],[],[],[],[],[],[],[],[],[],['make/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1699,1785,['air/N'],[],[],[],[],['phlogisticated/A'],[],[],[],['contain/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1720,1785,['air/N'],[],['the/D'],[],[],['dephlogisticated/A'],"[',/P']",[],['use/V'],[],[],[],['base/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1764,1785,['air/N'],[],['all/D'],[],[],['phlogisticated/A'],[],[],[],[],[],[],[],[],['exclude/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1775,1785,['air/N'],[],[],[],[],[],['-/P'],[],[],[],['pump/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1838,1785,['air/N'],['of/A'],[],['presence/N'],[],['phlogisticated/A'],[],['tube/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1847,1785,['air/N'],['of/A'],[],['kind/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1877,1785,['air/N'],['of/A'],[],['kind/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1893,1785,['air/N'],['of/A'],[],['composition/N'],[],['dephlogisticated/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1922,1785,['air/N'],['to/A'],[],['respect/N'],[],['inflammable/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1930,1785,['air/N'],[],['this/D'],[],[],[],[],[],[],[],[],[],[],[],['procure/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1954,1785,['air/N'],['to/A'],[],['respect/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/1975,1785,['air/N'],['of/A'],[],['kind/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2010,1785,['air/N'],[],['no/D'],[],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],['give/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2040,1785,['air/N'],[],[],[],[],['fix/V'],[],[],[],[],[],[],[],[],['produce/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2078,1785,['air/N'],[],[],[],[],['fix/V'],[],[],[],['consist/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2110,1785,['air/N'],['of/A'],[],['measure/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2160,1785,['air/N'],['of/A'],[],['means/N'],[],['nitrous/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2197,1785,['air/N'],['of/A'],[],['measure/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2215,1785,['air/N'],[],['the/D'],[],[],[],[],[],[],['weigh/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2225,1785,['air/N'],['in/A'],['the/D'],['water/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2260,1785,['air/N'],['of/A'],[],['measure/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2299,1785,['air/N'],['of/A'],[],['quantity/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2323,1785,['air/N'],[],['the/D'],[],[],['fix/V'],[],[],[],['contain/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2347,1785,['air/N'],['of/A'],[],['composition/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2394,1785,['air/N'],['of/A'],['the/D'],['weight/N'],[],[],[],[],[],[],[],['residuum/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2469,1785,['air/N'],['of/A'],[],['measure/N'],[],['fix/V'],[],[],['weigh/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2485,1785,['air/N'],['of/A'],['the/D'],['weight/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2552,1785,['air/N'],['of/A'],['the/D'],['generation/N'],[],['fix/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2599,1785,['air/N'],['of/A'],[],['kind/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2652,1785,['air/N'],['of/A'],[],[],['consist/V'],['dephlogisticated/A'],[],[],[],[],[],['air/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_106653_1788.txt/2655,1785,['air/N'],[],[],[],[],['inflammable/A'],[],[],[],[],[],[],['air/N'],['and/C'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
